Frame,Emotion,Emotion_Confidence,Pose_Roll,Pose_Yaw,Pose_Pitch,Eye_Yaw,Eye_Pitch
403,CALM,94.48939514160156,-3.3009634017944336,0.4696764349937439,6.589222431182861,2.414686679840088,-14.492076873779297
404,CALM,55.855472564697266,-3.0893850326538086,0.3876642882823944,6.185407638549805,1.9919984340667725,-13.972283363342285
405,SURPRISED,98.11540985107422,-3.0093300342559814,0.5378219485282898,5.4770660400390625,1.7253096103668213,-14.268086433410645
406,SURPRISED,99.12622833251953,-3.033104419708252,0.5405517220497131,5.3014750480651855,1.9834067821502686,-14.767958641052246
407,SURPRISED,99.40035247802734,-2.9120962619781494,0.7257701754570007,5.129677772521973,2.043581962585449,-14.827971458435059
408,SURPRISED,99.6573486328125,-3.0980424880981445,0.899003267288208,4.926371097564697,1.8858481645584106,-14.434208869934082
409,SURPRISED,99.76014709472656,-3.063948631286621,1.074360728263855,4.797124862670898,1.8893641233444214,-14.729455947875977
410,SURPRISED,99.29756164550781,-2.8035223484039307,1.11422598361969,4.955496311187744,1.7744708061218262,-14.556458473205566
411,SURPRISED,95.18572235107422,-2.3468496799468994,0.8966464996337891,5.424560070037842,1.8110544681549072,-14.645906448364258
412,CALM,81.96533203125,-2.311434030532837,0.9230104684829712,5.49656867980957,2.10400652885437,-13.916772842407227
413,CALM,96.58203125,-2.3488502502441406,0.9999819397926331,5.970438003540039,2.514824151992798,-14.252327919006348
414,CALM,96.44252014160156,-2.542825222015381,0.9128336310386658,6.170632362365723,2.3317577838897705,-14.56129264831543
415,CALM,97.55859375,-2.833711624145508,0.43661805987358093,5.95827579498291,-3.5031275749206543,-14.839178085327148
416,CALM,97.76786041259766,-2.8203659057617188,0.05310096591711044,5.396027088165283,-7.338789939880371,-14.768157958984375
417,CALM,97.00055694580078,-3.016599178314209,-0.35746312141418457,5.635268211364746,-7.47489595413208,-14.561036109924316
418,CALM,97.55859375,-3.1422224044799805,-0.8749686479568481,6.098450660705566,-7.581487655639648,-15.061054229736328
419,CALM,96.86104583740234,-2.918518543243408,-1.3188241720199585,6.154779434204102,-7.65485143661499,-14.68061637878418
420,CALM,97.00055694580078,-2.8545873165130615,-1.5247516632080078,6.434598922729492,-7.682934284210205,-14.467265129089355
421,CALM,96.09375,-3.0505049228668213,-1.4133213758468628,6.635100841522217,-6.961309432983398,-14.701762199401855
422,CALM,91.62946319580078,-3.066096782684326,-1.6839649677276611,6.530075550079346,-9.140328407287598,-14.022200584411621
423,CALM,88.0078125,-3.024076461791992,-1.7765510082244873,6.541611671447754,-9.179688453674316,-14.296612739562988
424,CALM,73.212890625,-3.290515422821045,-2.1105868816375732,6.564304828643799,-9.424673080444336,-14.13162899017334
425,CALM,65.64453125,-3.361969470977783,-2.177935838699341,6.7359619140625,-10.082383155822754,-14.174447059631348
426,CALM,57.710941314697266,-3.3973171710968018,-2.190664768218994,6.78314208984375,-9.681865692138672,-13.920894622802734
427,CALM,57.466800689697266,-3.3885393142700195,-2.2341408729553223,6.951045513153076,-9.8765230178833,-13.470458984375
428,CALM,59.322269439697266,-3.336587905883789,-2.3781180381774902,6.9925456047058105,-9.753552436828613,-13.641119956970215
429,CALM,79.8046875,-3.737203598022461,-2.5600850582122803,6.759957313537598,-10.074121475219727,-13.251916885375977
430,CALM,56.636722564697266,-3.885835886001587,-2.2907931804656982,6.748147964477539,-9.6767578125,-13.1796293258667
431,CALM,49.044830322265625,-3.9408388137817383,-2.5908944606781006,6.793314456939697,-9.410521507263184,-12.640664100646973
432,CALM,48.99832534790039,-4.13422966003418,-2.604362726211548,6.320477485656738,-9.8080415725708,-12.028063774108887
433,SURPRISED,73.67912292480469,-4.3097968101501465,-2.5031490325927734,6.461901664733887,-9.496564865112305,-12.886153221130371
434,SURPRISED,95.6140365600586,-4.23086404800415,-2.524233102798462,6.742252826690674,-8.838831901550293,-12.375167846679688
435,SURPRISED,99.19476318359375,-3.8190722465515137,-2.9415318965911865,6.603154182434082,-7.994186878204346,-13.505254745483398
436,SURPRISED,99.48601531982422,-3.7526729106903076,-2.6997859477996826,6.970642566680908,-7.674380302429199,-14.350571632385254
437,SURPRISED,99.6573486328125,-3.966143846511841,-3.0163557529449463,7.067975044250488,-7.522762298583984,-15.105158805847168
438,SURPRISED,99.82867431640625,-3.815983295440674,-3.077944040298462,6.918815612792969,-7.259298801422119,-14.8189697265625
439,SURPRISED,99.93146514892578,-3.8887922763824463,-3.413295269012451,6.453719615936279,-7.705285549163818,-15.114418983459473
440,SURPRISED,99.96573638916016,-4.133108615875244,-3.904350996017456,6.194502353668213,-7.572309970855713,-15.886178970336914
441,SURPRISED,99.96573638916016,-4.118240833282471,-4.056107997894287,6.108513355255127,-7.448829174041748,-15.459980010986328
442,SURPRISED,99.8629379272461,-4.379938125610352,-4.234313488006592,6.187429428100586,-7.5929646492004395,-14.954087257385254
443,SURPRISED,99.72587585449219,-4.399537086486816,-4.309940814971924,6.294938087463379,-7.809534072875977,-14.829829216003418
444,SURPRISED,99.43462371826172,-4.181127548217773,-4.365240097045898,6.418544292449951,-7.768778324127197,-15.416561126708984
445,SURPRISED,99.26329040527344,-3.933255910873413,-4.403238773345947,6.5458173751831055,-7.363007068634033,-16.296220779418945
446,SURPRISED,96.96752166748047,-3.7668073177337646,-4.560780048370361,6.543476104736328,-7.307265758514404,-15.395732879638672
447,SURPRISED,91.94764709472656,-3.560560464859009,-4.656126022338867,6.81552791595459,-6.993617534637451,-15.088440895080566
448,SURPRISED,85.931640625,-3.418456554412842,-4.556585788726807,7.05887508392334,-6.897998809814453,-14.933228492736816
449,SURPRISED,94.58607482910156,-3.3243026733398438,-4.3468475341796875,7.082709789276123,-7.1216959953308105,-14.911304473876953
450,SURPRISED,95.90528869628906,-3.3308749198913574,-4.366281032562256,7.1016340255737305,-7.035763263702393,-15.094266891479492
451,SURPRISED,95.408447265625,-3.394775390625,-4.232921123504639,7.382229804992676,-6.199145793914795,-15.335885047912598
452,SURPRISED,95.13431549072266,-3.551208734512329,-4.228351593017578,7.509984493255615,-6.111796855926514,-15.238809585571289
453,SURPRISED,93.00987243652344,-3.3720269203186035,-4.277597427368164,7.408759593963623,-5.879313945770264,-15.133347511291504
454,SURPRISED,78.60131072998047,-3.411865711212158,-4.294959545135498,7.232038974761963,-5.71865701675415,-15.19951343536377
455,CALM,45.02231979370117,-3.2794554233551025,-4.286919593811035,7.281539440155029,-5.354030609130859,-14.593851089477539
456,CALM,43.62723159790039,-3.5584664344787598,-4.362000465393066,7.356832504272461,-5.370357513427734,-14.499251365661621
457,CALM,45.905879974365234,-3.5744144916534424,-4.491944789886475,7.274234294891357,-5.264423370361328,-15.305377960205078
458,SURPRISED,92.54728698730469,-3.8009865283966064,-4.441893100738525,7.266783714294434,-5.438940048217773,-16.176498413085938
459,SURPRISED,94.36334991455078,-3.6873531341552734,-4.605915546417236,6.933102607727051,-5.253672122955322,-15.870184898376465
460,SURPRISED,91.46792602539062,-3.79935884475708,-4.699890613555908,7.022321701049805,-5.570818901062012,-15.635818481445312
461,SURPRISED,89.154296875,-4.163768291473389,-5.18768835067749,6.784867286682129,-6.158681392669678,-16.093341827392578
462,SURPRISED,95.802490234375,-4.322673797607422,-5.510769367218018,6.8404717445373535,-6.340338706970215,-15.959861755371094
463,SURPRISED,98.5265884399414,-4.23486328125,-5.7112016677856445,6.992310047149658,-6.190701961517334,-16.096593856811523
464,SURPRISED,99.1604995727539,-4.058842182159424,-5.993093013763428,7.42071533203125,-5.935850143432617,-16.85711097717285
465,SURPRISED,99.58881378173828,-4.154376983642578,-6.6299967765808105,7.877262115478516,-6.195085525512695,-17.394990921020508
466,SURPRISED,99.43462371826172,-3.842168092727661,-6.995962619781494,8.478670120239258,-5.9294586181640625,-17.796281814575195
467,SURPRISED,99.3660888671875,-3.9883577823638916,-7.514461994171143,9.468990325927734,-4.511594772338867,-20.694204330444336
468,SURPRISED,98.338134765625,-3.9964194297790527,-8.348488807678223,9.564421653747559,-0.9650828838348389,-24.372060775756836
469,SURPRISED,98.61225128173828,-4.366527557373047,-8.800196647644043,9.612648010253906,-0.9813340306282043,-23.99104118347168
470,SURPRISED,99.43462371826172,-4.495180606842041,-8.927988052368164,9.754183769226074,-3.0799174308776855,-22.588960647583008
471,SURPRISED,99.55455017089844,-4.3959832191467285,-8.961907386779785,9.999517440795898,-3.144252300262451,-21.61312484741211
472,SURPRISED,99.33182525634766,-4.3770246505737305,-9.053511619567871,10.053386688232422,-3.909083127975464,-21.095470428466797
473,SURPRISED,99.09197235107422,-4.320089340209961,-8.69831657409668,9.958287239074707,-3.827878713607788,-20.413856506347656
474,SURPRISED,98.71504974365234,-4.244983196258545,-8.621776580810547,9.742121696472168,-3.9750003814697266,-20.146509170532227
475,SURPRISED,97.94408416748047,-4.2552289962768555,-8.605009078979492,9.637344360351562,-4.444640159606934,-19.820894241333008
476,SURPRISED,97.96121215820312,-4.030673980712891,-8.457295417785645,9.346824645996094,-5.128049373626709,-19.54737091064453
477,SURPRISED,98.49232482910156,-4.002096652984619,-8.286398887634277,9.273123741149902,-5.169128894805908,-19.304588317871094
478,SURPRISED,98.90350341796875,-3.834735870361328,-8.207335472106934,9.223210334777832,-5.374636173248291,-19.452865600585938
479,SURPRISED,98.80071258544922,-3.8180091381073,-7.8517279624938965,9.104338645935059,-5.548809051513672,-19.380062103271484
480,SURPRISED,98.3895263671875,-3.752344846725464,-8.038566589355469,9.281919479370117,-5.793266296386719,-19.489290237426758
481,SURPRISED,98.23533630371094,-4.035484313964844,-8.02145004272461,9.482179641723633,-5.539022922515869,-19.702272415161133
482,SURPRISED,98.57798767089844,-4.0537519454956055,-8.20860481262207,9.255897521972656,-5.370108604431152,-19.951692581176758
483,SURPRISED,98.6807861328125,-3.9347894191741943,-7.967657566070557,9.598368644714355,-4.865380764007568,-19.720537185668945
484,SURPRISED,97.60142517089844,-3.781932830810547,-8.091617584228516,9.618447303771973,-4.194991588592529,-19.884023666381836
485,SURPRISED,97.34443664550781,-3.9440488815307617,-8.042440414428711,9.34213924407959,-3.937765121459961,-20.06511116027832
486,SURPRISED,97.72135925292969,-3.781435489654541,-7.729434967041016,9.228998184204102,-3.8420183658599854,-19.560094833374023
487,SURPRISED,97.361572265625,-3.73126482963562,-7.601646423339844,9.168243408203125,-4.213675022125244,-19.623981475830078
488,SURPRISED,97.80702209472656,-3.8411574363708496,-7.582009315490723,8.800454139709473,-4.028308868408203,-19.593814849853516
489,SURPRISED,97.9098129272461,-3.906257152557373,-7.37929105758667,9.151484489440918,-4.246238708496094,-18.798582077026367
490,SURPRISED,98.21820068359375,-3.9516682624816895,-7.326605319976807,9.224350929260254,-4.474161148071289,-18.681507110595703
491,SURPRISED,98.37239074707031,-3.8336076736450195,-7.167119026184082,8.8636474609375,-4.336009502410889,-18.529478073120117
492,SURPRISED,98.06400299072266,-4.023975849151611,-6.847324371337891,9.079655647277832,-4.215793609619141,-17.96567153930664
493,SURPRISED,95.15145111083984,-3.5110397338867188,-6.514227867126465,8.498416900634766,-3.844989061355591,-16.626272201538086
494,SURPRISED,73.83663177490234,-3.660511016845703,-6.6260457038879395,7.8206658363342285,-3.643930196762085,-17.687320709228516
495,CALM,50.728519439697266,-3.5526485443115234,-6.31080436706543,7.153341293334961,-3.7265219688415527,-17.50899887084961
496,CALM,60.76171875,-3.704535484313965,-6.547523498535156,6.6451826095581055,-4.216537952423096,-16.932788848876953
497,CALM,89.3505859375,-3.7094173431396484,-6.4935383796691895,6.341372013092041,-4.4421868324279785,-16.67020606994629
498,CALM,85.810546875,-3.682994842529297,-6.556756019592285,6.072737216949463,-4.666465759277344,-16.664634704589844
499,CALM,47.97526168823242,-3.8179478645324707,-6.394674777984619,5.950721263885498,-4.825469017028809,-17.74993324279785
500,SURPRISED,85.833984375,-3.45646071434021,-6.183624744415283,5.700695514678955,-4.804132461547852,-17.48501968383789
501,SURPRISED,81.9765625,-3.3640213012695312,-5.913041591644287,5.515949249267578,-5.1286516189575195,-17.71367645263672
502,SURPRISED,67.65911865234375,-3.0167322158813477,-5.978484153747559,5.5712456703186035,-4.971632480621338,-17.556644439697266
503,CALM,42.55766296386719,-2.949152708053589,-5.8380656242370605,5.181775093078613,-4.832331657409668,-16.803468704223633
504,CALM,61.25,-2.725588321685791,-5.665885925292969,4.890048027038574,-4.829255104064941,-16.829120635986328
505,CALM,82.392578125,-2.785907745361328,-5.099265098571777,4.657454490661621,-4.778195381164551,-16.751216888427734
506,CALM,83.43017578125,-2.584181070327759,-4.993748188018799,4.2080979347229,-5.13484525680542,-16.034391403198242
507,CALM,86.84814453125,-2.6518311500549316,-4.722936630249023,3.957099676132202,-5.714073657989502,-16.276411056518555
508,CALM,91.00167083740234,-2.475811719894409,-4.451126575469971,3.9516618251800537,-6.190398693084717,-16.126575469970703
509,CALM,94.62890625,-2.4987289905548096,-4.1424431800842285,3.407604694366455,-6.206478595733643,-16.839195251464844
510,CALM,95.1171875,-2.584562063217163,-3.8316235542297363,3.4700474739074707,-6.26961612701416,-16.74441909790039
511,CALM,95.25669860839844,-2.559824228286743,-3.514145851135254,3.4854354858398438,-6.286698341369629,-16.910486221313477
512,CALM,94.76841735839844,-2.5546839237213135,-3.490492105484009,3.202061653137207,-6.741767406463623,-17.00798797607422
513,CALM,94.48939514160156,-2.5797576904296875,-3.676945924758911,3.2375316619873047,-5.821558952331543,-16.797286987304688
514,CALM,94.62890625,-2.5385422706604004,-4.020038604736328,3.4317562580108643,-5.685878276824951,-16.64090347290039
515,CALM,93.37332916259766,-2.7454028129577637,-4.38463830947876,3.5129547119140625,-5.535000801086426,-16.387231826782227
516,CALM,95.1171875,-3.0070860385894775,-4.731611251831055,3.4677751064300537,-5.441153049468994,-16.124454498291016
517,CALM,93.72209930419922,-3.091769218444824,-4.933361530303955,3.571791648864746,-5.4955034255981445,-16.026287078857422
518,CALM,91.35044860839844,-3.2018306255340576,-5.080172061920166,3.9444167613983154,-4.91511344909668,-15.412210464477539
519,CALM,88.55712890625,-3.224731683731079,-5.05733060836792,4.555555820465088,-4.932358741760254,-15.481844902038574
520,CALM,84.4677734375,-3.274635076522827,-4.948217868804932,4.904598236083984,-5.071573734283447,-15.466379165649414
521,CALM,57.222660064697266,-3.457167863845825,-5.415162563323975,5.228302955627441,-5.427750110626221,-15.835356712341309
522,CALM,47.9055061340332,-3.5605642795562744,-5.380174160003662,5.6575117111206055,-5.093578815460205,-16.136356353759766
523,SURPRISED,66.87939453125,-3.927154064178467,-5.391079425811768,5.775203227996826,-4.869894981384277,-16.576377868652344
524,SURPRISED,91.29660034179688,-4.163628578186035,-5.805203437805176,6.118314743041992,-4.36243200302124,-17.047136306762695
525,SURPRISED,94.86019897460938,-4.4740309715271,-6.289024353027344,6.057504177093506,-4.6769185066223145,-16.821407318115234
526,SURPRISED,95.88815307617188,-4.602842807769775,-6.5744242668151855,6.0150580406188965,-4.693871021270752,-16.921472549438477
527,SURPRISED,90.26863861083984,-4.808572292327881,-6.490867614746094,5.664280891418457,-4.468136787414551,-17.293922424316406
528,CALM,87.03125,-4.995604991912842,-6.274077415466309,5.724508285522461,-4.348549842834473,-17.113218307495117
529,CALM,94.48939514160156,-4.764908313751221,-6.276860237121582,5.689385890960693,-3.9473698139190674,-17.370595932006836
530,CALM,97.69810485839844,-4.639334678649902,-6.093029499053955,5.732023239135742,-3.261216640472412,-18.13471794128418
531,CALM,99.0234375,-4.593421459197998,-5.606839179992676,5.7507548332214355,-3.019646644592285,-18.38284683227539
532,CALM,47.091705322265625,-4.410924434661865,-5.38416862487793,5.727597236633301,-2.71459698677063,-17.74683380126953
533,CALM,47.20796203613281,-4.200217247009277,-5.489161491394043,5.931366443634033,-3.4869463443756104,-16.277862548828125
534,CALM,49.509857177734375,-4.138172149658203,-5.399484634399414,5.972389221191406,-3.711286783218384,-15.176024436950684
535,CALM,61.982421875,-3.8502018451690674,-5.344895362854004,5.963002681732178,-3.752480983734131,-14.905789375305176
536,CALM,83.125,-3.6789815425872803,-5.277441501617432,6.013465881347656,-3.6901865005493164,-15.186402320861816
537,CALM,87.82470703125,-3.860402822494507,-5.195135116577148,6.278705596923828,-3.9986345767974854,-15.253257751464844
538,CALM,88.0078125,-3.8908889293670654,-5.147754192352295,6.174977779388428,-4.0076141357421875,-15.275230407714844
539,CALM,89.716796875,-3.988323450088501,-5.063183307647705,6.225691795349121,-3.9065892696380615,-15.35413646697998
540,CALM,86.4208984375,-3.9851150512695312,-4.908896446228027,6.008526802062988,-4.158936500549316,-15.115921974182129
541,CALM,63.203125,-4.058907508850098,-4.8471808433532715,5.637313365936279,-4.297018051147461,-15.316882133483887
542,SURPRISED,64.24625396728516,-4.298975467681885,-4.710920810699463,5.4714789390563965,-4.118502616882324,-15.362373352050781
543,SURPRISED,83.490234375,-4.121266841888428,-5.081022262573242,5.158324718475342,-3.994387149810791,-16.480226516723633
544,SURPRISED,62.30335998535156,-4.349052429199219,-5.071012496948242,4.718315601348877,-3.6716041564941406,-18.138105392456055
545,CALM,97.41908264160156,-4.265305995941162,-4.835641860961914,4.754467487335205,-4.002560138702393,-17.80472755432129
546,CALM,98.74442291259766,-4.254875659942627,-4.532098770141602,4.6277008056640625,-4.303714275360107,-17.787918090820312
547,CALM,98.46540069580078,-4.191399574279785,-4.464916706085205,4.34757661819458,-4.71148157119751,-17.868839263916016
548,CALM,98.88392639160156,-4.125821113586426,-4.250609397888184,4.160773754119873,-4.965735912322998,-17.78036880493164
549,CALM,99.16294860839844,-3.889784574508667,-3.9299020767211914,3.8842644691467285,-4.234019756317139,-17.87446403503418
550,CALM,99.30245208740234,-3.9288828372955322,-3.4683475494384766,3.77162766456604,-4.272058010101318,-17.270191192626953
551,CALM,95.53571319580078,-3.635709285736084,-3.5233676433563232,3.6102635860443115,-3.542259931564331,-16.655797958374023
552,CALM,84.58984375,-3.661602020263672,-3.3934502601623535,3.6168527603149414,-3.398963689804077,-15.783401489257812
553,CALM,62.71484375,-3.8306846618652344,-3.403033494949341,3.267885684967041,-3.530200958251953,-15.533492088317871
554,CALM,50.289066314697266,-3.7137391567230225,-3.369424819946289,3.3349428176879883,-4.342714786529541,-15.199734687805176
555,SURPRISED,64.41242980957031,-3.7919600009918213,-3.508873224258423,3.1930856704711914,-3.9461829662323,-15.019691467285156
556,SURPRISED,79.82201385498047,-3.8415799140930176,-3.660658121109009,3.2733585834503174,-3.6395552158355713,-15.794171333312988
557,SURPRISED,91.7077865600586,-3.7916085720062256,-3.7799901962280273,3.4563682079315186,-4.3380656242370605,-15.84380054473877
558,SURPRISED,93.00987243652344,-3.993652105331421,-3.5935311317443848,3.7455499172210693,-3.936828136444092,-15.388269424438477
559,SURPRISED,93.23259735107422,-3.7357194423675537,-3.5808334350585938,3.7506632804870605,-4.122984409332275,-15.123839378356934
560,SURPRISED,67.1094741821289,-3.7755160331726074,-3.4527177810668945,3.938523292541504,-4.160582542419434,-15.187366485595703
561,CALM,52.632816314697266,-3.915315628051758,-3.441134214401245,4.015666961669922,-4.5502610206604,-14.743830680847168
562,CALM,80.74462890625,-3.8764030933380127,-3.373614549636841,3.892631769180298,-3.7813916206359863,-14.402420043945312
563,CALM,82.5146484375,-4.044014930725098,-3.450099468231201,3.8237485885620117,-3.5235085487365723,-14.39706802368164
564,CALM,80.62255859375,-3.9355759620666504,-3.2415130138397217,4.08077335357666,-3.1741855144500732,-14.572171211242676
565,CALM,82.20947265625,-4.26377534866333,-3.3916385173797607,4.411114692687988,-3.079242467880249,-15.013228416442871
566,CALM,87.51953125,-4.4744343757629395,-3.502197027206421,4.646576881408691,-3.168337821960449,-14.667135238647461
567,CALM,89.5947265625,-4.49323034286499,-3.5574865341186523,4.432995796203613,-3.0591390132904053,-14.852014541625977
568,CALM,86.4208984375,-4.516443729400635,-3.5822055339813232,4.55522346496582,-3.2624120712280273,-14.904812812805176
569,CALM,90.16461944580078,-4.447145462036133,-3.707468271255493,4.312807559967041,-3.491434097290039,-14.736274719238281
570,CALM,91.69921875,-4.482112884521484,-3.7081711292266846,4.229587554931641,-3.2436959743499756,-14.760565757751465
571,CALM,89.77783203125,-4.376152515411377,-3.840824604034424,4.316152095794678,-3.4227120876312256,-15.00974178314209
572,CALM,94.21038055419922,-4.303591728210449,-3.658527135848999,4.264315605163574,-2.367926597595215,-14.351033210754395
573,CALM,49.6726188659668,-4.33347225189209,-3.353638172149658,4.420825958251953,-1.5906676054000854,-15.186905860900879
574,SURPRISED,75.80551147460938,-4.421099662780762,-3.340425968170166,4.590037822723389,-1.9624488353729248,-15.46545124053955
575,SURPRISED,63.44097900390625,-4.523782730102539,-3.219053268432617,4.807994842529297,-2.053894519805908,-14.785155296325684
576,CALM,77.119140625,-4.160226345062256,-3.1045191287994385,4.905976295471191,-2.0139763355255127,-15.42680835723877
577,CALM,90.16461944580078,-4.235860347747803,-3.1819844245910645,5.339491844177246,-2.1150388717651367,-15.207930564880371
578,CALM,93.44307708740234,-4.0327677726745605,-3.0524163246154785,5.890620231628418,-1.866232991218567,-15.23449993133545
579,CALM,93.58258819580078,-3.9687743186950684,-3.005617618560791,5.64329195022583,-1.8419880867004395,-15.36136531829834
580,CALM,91.62946319580078,-3.974302053451538,-2.963162899017334,5.238523006439209,-1.6594550609588623,-15.535654067993164
581,CALM,91.48995208740234,-3.771918535232544,-2.916435480117798,4.656581401824951,-1.2031021118164062,-15.425689697265625
582,CALM,90.234375,-3.728186845779419,-2.69547963142395,4.380299091339111,-1.2622902393341064,-15.264798164367676
583,CALM,89.16748046875,-3.7316789627075195,-2.5925440788269043,4.5298967361450195,-1.5268573760986328,-15.60197925567627
584,CALM,88.8623046875,-3.590718984603882,-2.37237548828125,4.202303886413574,-1.5485862493515015,-15.21996021270752
585,CALM,87.21435546875,-3.550673007965088,-2.343007802963257,4.198552131652832,-1.6910570859909058,-15.570186614990234
586,CALM,82.5146484375,-3.489203453063965,-2.2800724506378174,4.245023250579834,-1.7358942031860352,-15.962388038635254
587,CALM,81.11083984375,-3.4480786323547363,-2.1822874546051025,4.446663856506348,-1.8222068548202515,-15.795024871826172
588,CALM,84.833984375,-3.49961256980896,-1.9716154336929321,4.204926490783691,-1.9895439147949219,-15.541570663452148
589,CALM,88.31298828125,-3.46833872795105,-2.055119752883911,4.304015636444092,-2.0129446983337402,-15.186137199401855
590,CALM,86.4208984375,-3.7315433025360107,-2.0040619373321533,4.205852031707764,-1.972007393836975,-14.968060493469238
591,CALM,82.392578125,-3.7503767013549805,-1.8903400897979736,4.261369228363037,-2.335825204849243,-15.205945014953613
592,CALM,65.15625,-3.8871407508850098,-1.8480968475341797,3.7140913009643555,-2.488293409347534,-15.200472831726074
593,CALM,81.416015625,-3.7124617099761963,-1.6520051956176758,3.3583247661590576,-2.120032548904419,-14.792740821838379
594,CALM,77.8515625,-3.6898794174194336,-1.5600746870040894,3.4815406799316406,-2.0744919776916504,-15.375758171081543
595,CALM,83.61328125,-3.497875213623047,-1.4242557287216187,3.360105037689209,-1.5006301403045654,-15.171820640563965
596,CALM,83.61328125,-3.569816827774048,-1.4303640127182007,3.5143051147460938,-1.3800417184829712,-15.061410903930664
597,CALM,84.28466796875,-3.6643035411834717,-1.2230342626571655,3.1587305068969727,-2.0003843307495117,-14.485361099243164
598,CALM,47.579986572265625,-3.872356653213501,-0.9775776267051697,3.2164013385772705,-2.7425384521484375,-15.373453140258789
599,SURPRISED,96.4364013671875,-3.8739266395568848,-0.9245806336402893,3.0016276836395264,-2.5601861476898193,-15.381462097167969
600,SURPRISED,98.338134765625,-3.5602831840515137,-0.8030440807342529,2.781381368637085,-2.5360312461853027,-15.657979965209961
601,SURPRISED,97.27590942382812,-3.717503309249878,-0.7470359802246094,2.9059829711914062,-2.6817705631256104,-15.993412017822266
602,SURPRISED,96.36787414550781,-3.6079413890838623,-1.0760250091552734,3.025500535964966,-2.687973976135254,-15.807807922363281
603,SURPRISED,90.69695281982422,-3.4653944969177246,-1.1217169761657715,3.135209560394287,-2.9453089237213135,-15.616037368774414
604,SURPRISED,91.15953826904297,-3.4705588817596436,-1.356188178062439,3.4484989643096924,-3.252429246902466,-15.6358060836792
605,SURPRISED,90.35430908203125,-3.3408315181732178,-1.7219533920288086,3.857452392578125,-3.6591384410858154,-15.866203308105469
606,SURPRISED,66.98165893554688,-3.438434362411499,-2.1208949089050293,4.286381244659424,-3.793954610824585,-16.01011848449707
607,CALM,90.16461944580078,-3.4034531116485596,-2.1834092140197754,4.604307651519775,-3.5269875526428223,-16.11746597290039
608,CALM,96.09375,-3.4340298175811768,-2.196019411087036,5.034651279449463,-2.441757917404175,-16.744613647460938
609,CALM,97.41908264160156,-3.4637794494628906,-2.157646417617798,5.29203987121582,-2.4653408527374268,-16.928085327148438
610,CALM,97.14006805419922,-3.4786410331726074,-2.5386276245117188,5.122427940368652,-2.324111223220825,-16.726613998413086
611,CALM,91.07142639160156,-3.490684986114502,-2.6092963218688965,4.85595178604126,-3.5278165340423584,-16.882692337036133
612,SURPRISED,60.577754974365234,-3.5587430000305176,-2.6310951709747314,4.73766565322876,-4.2466325759887695,-16.8908634185791
613,CALM,47.88225555419922,-3.534233331680298,-2.5669119358062744,4.667176723480225,-4.023085594177246,-16.564762115478516
614,CALM,76.142578125,-3.595334768295288,-2.6561365127563477,4.560491561889648,-4.263769626617432,-16.21122932434082
615,CALM,89.16748046875,-3.4996891021728516,-2.652886152267456,4.454190254211426,-4.203246593475342,-15.323569297790527
616,CALM,88.0078125,-3.468374729156494,-2.6683108806610107,3.973724365234375,-3.910378932952881,-15.798608779907227
617,CALM,87.3974609375,-3.541543960571289,-2.723949670791626,3.8076372146606445,-4.056802272796631,-15.734596252441406
618,CALM,84.1015625,-3.5195484161376953,-2.6139018535614014,3.5365140438079834,-3.4019854068756104,-15.434340476989746
619,CALM,85.322265625,-3.5769331455230713,-2.490831136703491,3.3681421279907227,-2.8425450325012207,-14.536898612976074
620,CALM,86.11572265625,-3.5358362197875977,-2.4189908504486084,3.0715372562408447,-3.0066511631011963,-14.725393295288086
621,CALM,81.66015625,-3.440389394760132,-2.3087728023529053,2.72948956489563,-2.9918808937072754,-14.389425277709961
622,CALM,72.724609375,-3.451857566833496,-2.0390212535858154,2.5809834003448486,-2.645413875579834,-15.146577835083008
623,CALM,76.630859375,-3.4094719886779785,-2.018498420715332,2.3677895069122314,-2.3324904441833496,-15.318346977233887
624,CALM,77.8515625,-3.4132936000823975,-1.9416465759277344,2.291978120803833,-2.6384947299957275,-15.206905364990234
625,CALM,83.79638671875,-3.400768756866455,-1.8987700939178467,2.5039381980895996,-2.9101247787475586,-14.855541229248047
626,CALM,82.880859375,-3.622907876968384,-1.5985486507415771,2.7921009063720703,-2.520437002182007,-14.541499137878418
627,CALM,66.1328125,-3.6528267860412598,-1.4052947759628296,2.7877073287963867,-2.8206799030303955,-14.937814712524414
628,CALM,56.148441314697266,-3.673729181289673,-1.2613593339920044,2.754918098449707,-2.321178913116455,-14.817863464355469
629,CALM,58.687503814697266,-3.636305570602417,-1.425519585609436,2.6944189071655273,-1.9070416688919067,-14.702651977539062
630,CALM,49.463356018066406,-3.6609067916870117,-1.1009633541107178,2.633350133895874,-1.943833351135254,-14.705038070678711
631,CALM,50.679691314697266,-3.6292660236358643,-1.2280058860778809,2.7310125827789307,-1.9665428400039673,-14.327770233154297
632,CALM,45.347843170166016,-3.6737565994262695,-1.1649380922317505,2.757993698120117,-2.1174638271331787,-14.1072359085083
633,CALM,47.021949768066406,-3.595583915710449,-1.229463815689087,2.8960652351379395,-2.121861696243286,-14.156877517700195
634,CALM,49.463356018066406,-3.6605417728424072,-1.1496070623397827,3.0048673152923584,-1.9488797187805176,-13.929431915283203
