Frame,Emotion,Emotion_Confidence,Pose_Roll,Pose_Yaw,Pose_Pitch,Eye_Yaw,Eye_Pitch
61,SURPRISED,99.79440307617188,-6.252203941345215,-0.8652026057243347,2.270907163619995,-4.704440116882324,-8.515339851379395
62,SURPRISED,98.83497619628906,-6.071408748626709,-1.4697753190994263,1.8273314237594604,-4.3930439949035645,-8.904362678527832
63,SURPRISED,81.048828125,-5.349143028259277,-1.2568477392196655,1.9858654737472534,-3.779484748840332,-7.870327472686768
64,CALM,45.69661331176758,-4.984912395477295,-1.1329147815704346,1.3224573135375977,-4.021996021270752,-6.720878601074219
65,CALM,48.13801956176758,-4.655707836151123,-0.9967404007911682,1.0727180242538452,-3.2287027835845947,-6.425018310546875
66,CALM,64.1796875,-4.8375067710876465,-0.9905341267585754,1.1263673305511475,-3.4629814624786377,-6.395906925201416
67,CALM,74.677734375,-4.6328582763671875,-0.8380310535430908,0.6929632425308228,-1.3392282724380493,-6.229201316833496
68,CALM,90.72265625,-4.3394293785095215,-0.690058708190918,0.42270275950431824,-1.389490008354187,-6.384202003479004
69,CALM,97.41908264160156,-4.219105243682861,-0.6230770945549011,0.3374774754047394,-1.2344261407852173,-6.363000869750977
70,CALM,97.69810485839844,-4.158015727996826,-0.49405115842819214,0.3334091305732727,-1.4803656339645386,-6.368356227874756
71,CALM,98.32588958740234,-3.9294748306274414,-0.19443190097808838,-0.29484882950782776,-1.5965354442596436,-5.919857501983643
72,CALM,98.88392639160156,-3.7112245559692383,-0.1358976811170578,-0.32507985830307007,-1.7388713359832764,-6.268431186676025
73,CALM,98.88392639160156,-3.2437586784362793,0.46132296323776245,-0.6699809432029724,-2.4202258586883545,-5.587210178375244
74,CALM,98.046875,-3.125533103942871,0.572091281414032,-0.4592019319534302,-2.4882164001464844,-5.357635974884033
75,CALM,98.32588958740234,-2.835028886795044,0.6896911263465881,-0.20095105469226837,-2.9158358573913574,-5.1391706466674805
76,CALM,97.41908264160156,-2.6848957538604736,0.822615385055542,-0.10068865120410919,-2.0264503955841064,-5.1515679359436035
77,CALM,93.23381805419922,-2.7328927516937256,0.914732038974762,0.12132929265499115,-2.100668430328369,-4.994175910949707
78,CALM,82.392578125,-2.9618582725524902,1.1253668069839478,-0.019844012334942818,-2.1035709381103516,-4.886894226074219
79,SURPRISED,60.3988037109375,-2.9367294311523438,1.2461122274398804,-0.20693671703338623,-1.811078429222107,-5.262208938598633
80,SURPRISED,88.470703125,-3.1892666816711426,1.1901789903640747,0.11073533445596695,-1.4052550792694092,-5.327545642852783
81,SURPRISED,73.71849822998047,-3.2277371883392334,0.8495714068412781,0.21488051116466522,-1.302538514137268,-5.1611714363098145
82,CALM,90.58314514160156,-3.3866019248962402,0.6817742586135864,0.5498786568641663,-1.0178718566894531,-5.5829877853393555
83,CALM,97.69810485839844,-3.5712506771087646,0.49377164244651794,0.8141829967498779,-0.7049760818481445,-6.349570274353027
84,CALM,88.31298828125,-3.7480204105377197,0.20443116128444672,1.0917108058929443,-0.37945547699928284,-6.984807014465332
85,CALM,62.71484375,-3.882730484008789,0.04339943826198578,1.5981473922729492,-0.4891771972179413,-7.392883777618408
86,CALM,83.79638671875,-4.3168768882751465,-0.3666090667247772,1.7483450174331665,-0.26257818937301636,-7.847148418426514
87,CALM,86.54296875,-4.428443431854248,-0.5350109338760376,2.0829684734344482,-0.2878192365169525,-7.624300956726074
88,CALM,51.119144439697266,-4.457768440246582,-0.4113909602165222,2.5439794063568115,-0.3133820593357086,-7.913204669952393
89,CALM,44.138763427734375,-4.332113742828369,-0.3830212652683258,2.9710147380828857,-0.2524120807647705,-8.076577186584473
90,SURPRISED,77.1837158203125,-4.224891185760498,-0.29770609736442566,2.8847649097442627,-0.017855428159236908,-7.687670707702637
91,SURPRISED,93.455322265625,-4.248599052429199,-0.26730823516845703,2.53444504737854,-0.22250837087631226,-7.851415634155273
92,SURPRISED,91.98190307617188,-4.412582874298096,-0.3604969382286072,2.796306610107422,-0.12722796201705933,-7.679564476013184
93,SURPRISED,84.41796875,-4.476478576660156,-0.22487138211727142,2.946227788925171,-0.11450599133968353,-8.066100120544434
94,SURPRISED,76.98683166503906,-4.530399799346924,-0.24731439352035522,2.7552640438079834,-0.15054580569267273,-8.078302383422852
95,SURPRISED,87.25,-4.636988639831543,-0.27738502621650696,3.0983173847198486,-0.6284860372543335,-8.56102180480957
96,SURPRISED,92.6158218383789,-4.630502700805664,-0.31047603487968445,2.7570416927337646,-0.8329023718833923,-8.007193565368652
97,SURPRISED,98.14966583251953,-4.913978576660156,-0.5091239809989929,3.8477280139923096,-0.8156018853187561,-8.150494575500488
98,SURPRISED,98.86924743652344,-5.02897310256958,-0.44793567061424255,4.047624588012695,-0.8210625052452087,-8.05000114440918
99,SURPRISED,98.93777465820312,-4.930328845977783,-0.16919080913066864,3.8987767696380615,-0.8945026397705078,-8.287562370300293
100,SURPRISED,99.29756164550781,-5.088167190551758,-0.1921696960926056,4.221639156341553,-1.019516944885254,-8.457900047302246
101,SURPRISED,99.72587585449219,-5.054460525512695,0.19718413054943085,4.93104887008667,-0.9585097432136536,-8.887617111206055
102,SURPRISED,99.76014709472656,-4.817409515380859,0.5516353249549866,5.258378505706787,0.21449831128120422,-8.783516883850098
103,SURPRISED,99.29756164550781,-4.5231170654296875,0.9099292755126953,5.148085117340088,-0.598284900188446,-9.163525581359863
104,SURPRISED,81.244140625,-4.517918586730957,1.5183918476104736,5.137879371643066,-0.5273825526237488,-9.373024940490723
105,CALM,95.04743194580078,-4.4572343826293945,1.6092877388000488,4.995378494262695,0.053953010588884354,-9.59814453125
106,CALM,99.0234375,-4.27494478225708,1.2652859687805176,5.176877021789551,0.1704861968755722,-9.574026107788086
107,CALM,99.0234375,-4.316787242889404,1.291763424873352,4.880519390106201,0.027776338160037994,-9.75131893157959
108,CALM,97.69810485839844,-4.187146186828613,1.1007477045059204,4.516140937805176,-0.004695072770118713,-9.195080757141113
109,CALM,96.72154235839844,-4.362270355224609,1.6557036638259888,3.584721565246582,-0.16450591385364532,-9.348590850830078
110,CALM,84.77294921875,-4.372409343719482,1.9827659130096436,3.3852345943450928,-0.450231671333313,-9.16109561920166
111,CALM,54.195316314697266,-4.374566078186035,2.169125556945801,2.7743141651153564,-0.40149351954460144,-8.980546951293945
112,SURPRISED,77.93189239501953,-4.252628326416016,2.1800200939178467,2.3532731533050537,-0.6811668276786804,-8.807088851928711
113,SURPRISED,85.8828125,-4.1756110191345215,2.1358802318573,2.461125135421753,-0.4621660113334656,-8.836469650268555
114,SURPRISED,74.11227416992188,-4.202385902404785,2.2096004486083984,2.2725770473480225,-0.4415288269519806,-8.604665756225586
115,SURPRISED,63.530452728271484,-4.2947587966918945,2.1232926845550537,2.4284372329711914,-0.48987048864364624,-8.966509819030762
116,CALM,51.412113189697266,-4.373905181884766,1.9829963445663452,2.1949844360351562,-0.3324061334133148,-9.2938871383667
117,CALM,55.953128814697266,-4.515275001525879,1.9330087900161743,2.359701633453369,-0.503372848033905,-9.248321533203125
118,CALM,56.392581939697266,-4.576168537139893,1.8332366943359375,2.596384286880493,-1.7556034326553345,-9.060179710388184
119,SURPRISED,64.87258911132812,-4.586894989013672,1.7704546451568604,2.6767592430114746,-1.6977758407592773,-8.967262268066406
120,SURPRISED,80.462890625,-4.5505242347717285,1.662981390953064,3.0319671630859375,-1.2583240270614624,-9.530406951904297
121,SURPRISED,95.64830017089844,-4.483155727386475,1.5150415897369385,3.761225461959839,-1.3826607465744019,-9.673542976379395
122,SURPRISED,96.71052551269531,-4.498100757598877,1.2340830564498901,5.0205078125,-1.6448240280151367,-9.665851593017578
123,SURPRISED,98.37239074707031,-4.504145622253418,0.9670786261558533,6.984161376953125,-2.419231653213501,-10.123112678527832
124,SURPRISED,99.4517593383789,-4.324705123901367,0.6196332573890686,9.311657905578613,-0.9340334534645081,-10.993645668029785
125,SURPRISED,99.40035247802734,-4.060619354248047,0.33014363050460815,10.620495796203613,-0.7229398488998413,-11.420297622680664
126,SURPRISED,98.74931335449219,-3.993939161300659,-0.19136103987693787,11.623677253723145,-0.2173454761505127,-11.554818153381348
127,SURPRISED,87.396484375,-4.099203586578369,-0.4043184518814087,12.483734130859375,0.09885932505130768,-12.084635734558105
128,CALM,92.81529235839844,-4.136849880218506,-0.13297446072101593,11.860602378845215,-0.2669655680656433,-11.668183326721191
129,CALM,96.16350555419922,-3.7194206714630127,0.10277226567268372,11.020853996276855,-0.2574234902858734,-11.34708023071289
130,CALM,69.306640625,-3.5237278938293457,0.5852342247962952,9.444925308227539,-0.28528305888175964,-11.280008316040039
131,SURPRISED,73.994140625,-3.6027910709381104,0.7878209352493286,8.520432472229004,0.056310538202524185,-10.83450984954834
132,SURPRISED,78.4044189453125,-3.740161895751953,1.384066104888916,7.668417930603027,-0.3293820917606354,-10.204602241516113
133,CALM,48.92856979370117,-3.768590211868286,1.963232159614563,6.68264627456665,-0.16567747294902802,-10.149837493896484
134,CALM,64.912109375,-3.634819984436035,2.225555181503296,6.20131254196167,-0.3633073568344116,-9.848936080932617
135,CALM,82.880859375,-3.5737431049346924,2.4309496879577637,5.7129902839660645,-0.4934273958206177,-10.011332511901855
136,CALM,81.23291015625,-3.5248055458068848,2.237159252166748,5.254042148590088,-1.3609600067138672,-10.515711784362793
137,CALM,86.298828125,-3.6213464736938477,2.541276454925537,4.487229824066162,-1.6775391101837158,-9.661746978759766
138,CALM,96.09375,-3.6411077976226807,2.758544445037842,4.139910697937012,-1.4341825246810913,-9.670378684997559
139,CALM,98.32588958740234,-3.461271286010742,2.817157030105591,3.9616684913635254,-1.3319556713104248,-9.651788711547852
140,CALM,99.16294860839844,-3.427992343902588,2.649165153503418,3.6327521800994873,0.20585176348686218,-10.20550537109375
141,CALM,99.30245208740234,-3.451620101928711,2.8356552124023438,3.282189130783081,0.6441554427146912,-9.989761352539062
142,CALM,99.30245208740234,-3.331364393234253,2.780545473098755,2.6613006591796875,0.611111581325531,-9.655746459960938
143,CALM,99.30245208740234,-3.26596736907959,2.937257766723633,2.2985756397247314,0.46114933490753174,-9.123903274536133
144,CALM,99.30245208740234,-3.447636604309082,3.1213419437408447,2.071810483932495,0.4820716381072998,-8.71555233001709
145,CALM,98.046875,-3.630841016769409,3.1925246715545654,2.0365025997161865,0.014773255214095116,-8.0233154296875
146,CALM,95.25669860839844,-3.582610845565796,3.26365065574646,2.621849775314331,0.13190697133541107,-7.756486892700195
147,SURPRISED,80.0234375,-3.5634617805480957,3.100950002670288,3.2342135906219482,-0.15978078544139862,-8.637367248535156
148,SURPRISED,98.3895263671875,-3.4784810543060303,2.8719398975372314,3.8647241592407227,-0.11338996887207031,-9.307682991027832
149,SURPRISED,98.71504974365234,-3.449845552444458,2.834625244140625,4.478719234466553,-0.687754213809967,-9.080204010009766
150,SURPRISED,98.61225128173828,-3.6188154220581055,2.7102203369140625,4.591729640960693,-0.32708534598350525,-8.854162216186523
151,SURPRISED,96.12801361083984,-3.585179090499878,2.9816718101501465,4.817468166351318,-0.3740376830101013,-9.210907936096191
152,SURPRISED,61.31912612915039,-3.1340301036834717,3.118070363998413,5.241544246673584,-0.25551074743270874,-8.912707328796387
153,CALM,92.60602569580078,-3.1287150382995605,3.277778387069702,5.329359531402588,0.4923792779445648,-9.592757225036621
154,CALM,98.32588958740234,-3.0060105323791504,3.1353657245635986,5.659029483795166,0.26823189854621887,-9.359661102294922
155,CALM,97.90736389160156,-3.141763210296631,3.3760437965393066,5.6869025230407715,0.05557744577527046,-9.32662296295166
156,CALM,89.716796875,-3.083158254623413,3.6668598651885986,5.233085632324219,1.609200358390808,-9.090099334716797
157,CALM,94.34989166259766,-3.030614137649536,3.711122751235962,5.229665756225586,1.5620499849319458,-9.413862228393555
158,CALM,96.72154235839844,-2.8771841526031494,3.5391037464141846,6.080440521240234,1.6328155994415283,-9.795867919921875
159,CALM,99.58147430419922,-2.6699461936950684,3.424037456512451,6.226134777069092,1.4256958961486816,-10.241826057434082
160,CALM,99.44196319580078,-2.6502411365509033,3.6321561336517334,6.086652755737305,1.5485752820968628,-10.097416877746582
161,CALM,98.88392639160156,-2.9194037914276123,3.6914374828338623,5.893622875213623,1.5629947185516357,-9.890362739562988
162,CALM,94.48939514160156,-2.803321599960327,3.852480411529541,5.661908149719238,1.717361330986023,-9.429153442382812
163,CALM,48.85881805419922,-3.018935441970825,4.042135715484619,5.204970836639404,1.8648022413253784,-9.21657943725586
164,SURPRISED,93.6609115600586,-2.9923911094665527,3.855691432952881,5.216628074645996,1.0515230894088745,-9.199262619018555
165,SURPRISED,99.29756164550781,-2.643507957458496,3.7920382022857666,5.153862476348877,1.0584123134613037,-9.029354095458984
166,SURPRISED,99.40035247802734,-3.02072811126709,3.552133083343506,4.9212822914123535,1.1297094821929932,-9.82903003692627
167,SURPRISED,99.43462371826172,-3.1267340183258057,3.308241128921509,4.9752583503723145,1.1712379455566406,-9.950704574584961
168,SURPRISED,98.08113861083984,-3.2169320583343506,3.4781315326690674,4.725253582000732,1.497512936592102,-9.285035133361816
169,SURPRISED,73.87600708007812,-3.390934467315674,3.2956132888793945,4.362697601318359,1.686606764793396,-8.865394592285156
170,SURPRISED,66.71322631835938,-3.186537027359009,2.9581289291381836,3.90293288230896,1.6531139612197876,-8.921781539916992
171,SURPRISED,98.61225128173828,-3.3429453372955322,2.443389892578125,3.6969552040100098,1.1688528060913086,-9.30533218383789
172,SURPRISED,99.79440307617188,-3.4513113498687744,2.22875714302063,3.7067244052886963,1.0787792205810547,-9.373869895935059
173,SURPRISED,99.8629379272461,-3.606696844100952,2.224842071533203,3.787684679031372,1.3168257474899292,-8.91783332824707
174,SURPRISED,99.8629379272461,-3.7184994220733643,2.271031141281128,4.366044044494629,1.2673696279525757,-8.512166976928711
175,SURPRISED,99.8629379272461,-3.741758108139038,1.9628912210464478,5.33184289932251,0.8686414957046509,-8.074440956115723
176,SURPRISED,99.89720916748047,-4.588390827178955,0.8876024484634399,5.720066070556641,-6.072378158569336,-10.146171569824219
177,SURPRISED,99.93146514892578,-4.6680426597595215,-0.2521548271179199,5.374515056610107,-12.159017562866211,-10.863038063049316
178,SURPRISED,99.93146514892578,-4.573838233947754,-1.5011804103851318,5.1489949226379395,-11.941908836364746,-10.135522842407227
179,SURPRISED,99.93146514892578,-4.125048637390137,-2.582793712615967,5.363842487335205,-12.380782127380371,-9.726593017578125
180,SURPRISED,99.82867431640625,-3.776726722717285,-3.2564096450805664,4.863919258117676,-11.668866157531738,-9.147350311279297
181,SURPRISED,98.49232482910156,-3.733795404434204,-3.4415180683135986,4.5299296379089355,-11.733469009399414,-8.569801330566406
182,SURPRISED,91.17667388916016,-3.6824285984039307,-3.5105597972869873,4.348008632659912,-11.246264457702637,-8.740191459655762
183,CALM,68.818359375,-4.149345397949219,-3.917287826538086,4.263113021850586,-12.557875633239746,-7.58996057510376
184,CALM,91.2109375,-4.225955963134766,-4.0764689445495605,4.037227153778076,-11.414506912231445,-8.501279830932617
185,CALM,95.53571319580078,-4.43762731552124,-4.290620803833008,3.787186622619629,-11.48710823059082,-7.926295757293701
186,CALM,95.53571319580078,-4.357533931732178,-4.371067047119141,3.7646825313568115,-11.530306816101074,-8.106264114379883
187,CALM,97.00055694580078,-4.207001686096191,-4.723214149475098,4.039274215698242,-11.520055770874023,-7.811318397521973
188,CALM,97.55859375,-3.9555249214172363,-5.155494213104248,3.872342348098755,-11.18203067779541,-8.233092308044434
189,CALM,94.76841735839844,-4.063544750213623,-5.43440580368042,4.2296671867370605,-11.327404022216797,-8.154010772705078
190,CALM,93.44307708740234,-4.222468852996826,-5.422062397003174,4.720517158508301,-11.399270057678223,-8.322412490844727
191,CALM,87.51953125,-4.283641815185547,-5.583278656005859,4.3863019943237305,-11.47575569152832,-7.865138053894043
192,CALM,83.125,-4.291532039642334,-5.568447589874268,4.715975761413574,-11.441898345947266,-7.999773979187012
193,CALM,57.417972564697266,-4.343136787414551,-5.444302558898926,4.8433308601379395,-11.209595680236816,-7.8962321281433105
194,CALM,82.33154296875,-4.284866809844971,-5.484335422515869,4.917891502380371,-10.659107208251953,-7.951469898223877
195,CALM,65.15625,-4.500646591186523,-5.647658348083496,5.093304634094238,-10.179678916931152,-8.682311058044434
196,SURPRISED,65.9462890625,-4.564481735229492,-5.906419277191162,5.141861438751221,-10.860557556152344,-8.918127059936523
197,SURPRISED,96.04235076904297,-4.77709436416626,-5.9139485359191895,5.23193359375,-10.693046569824219,-9.073288917541504
198,SURPRISED,95.68256378173828,-4.703570365905762,-6.090860843658447,5.314736366271973,-10.572554588317871,-9.085110664367676
199,SURPRISED,93.95216369628906,-4.8794989585876465,-6.098114490509033,5.181380748748779,-10.185954093933105,-9.32077407836914
200,SURPRISED,68.8350830078125,-4.879860877990723,-6.350752353668213,5.360588073730469,-9.138737678527832,-12.150856018066406
201,CALM,98.46540069580078,-4.376126289367676,-6.861173629760742,5.7845048904418945,-5.500187873840332,-23.706401824951172
202,CALM,99.72098541259766,-4.091433525085449,-7.341855525970459,5.493046760559082,4.0738959312438965,-15.688685417175293
203,CALM,99.58147430419922,-3.799072742462158,-8.239623069763184,6.066447734832764,-2.458559513092041,-17.211929321289062
204,CALM,92.11774444580078,-3.7882602214813232,-9.14141845703125,6.237552165985107,-5.092767238616943,-20.425872802734375
205,SURPRISED,60.97400665283203,-3.7987890243530273,-10.030515670776367,6.783862113952637,-7.249515533447266,-16.7401180267334
206,SURPRISED,91.5535888671875,-3.5723323822021484,-10.648260116577148,7.178278923034668,-6.944145202636719,-14.475092887878418
207,SURPRISED,92.29029083251953,-3.285893440246582,-11.630496978759766,7.820616245269775,-6.653970241546631,-13.204976081848145
208,CALM,52.974613189697266,-3.092280387878418,-11.277726173400879,8.023427963256836,-6.776389122009277,-12.674765586853027
209,CALM,97.90736389160156,-3.0567662715911865,-10.901544570922852,8.129206657409668,-6.548418045043945,-12.265636444091797
210,CALM,99.0234375,-2.8417437076568604,-10.436039924621582,7.436234951019287,-6.2882609367370605,-12.063677787780762
211,CALM,98.88392639160156,-2.6766278743743896,-10.04712200164795,6.651830673217773,-6.953016757965088,-11.493650436401367
212,CALM,99.0234375,-2.86594557762146,-9.794925689697266,5.936854362487793,-5.478600978851318,-10.643064498901367
213,CALM,97.76786041259766,-2.754244804382324,-9.780618667602539,5.267343997955322,-5.592803001403809,-10.056050300598145
214,CALM,83.7353515625,-2.428978204727173,-9.490765571594238,3.475698709487915,-5.446850299835205,-9.841038703918457
215,CALM,83.43017578125,-2.642610788345337,-9.453312873840332,2.7677836418151855,-5.05564546585083,-9.641080856323242
216,CALM,81.59912109375,-2.7623186111450195,-9.12750244140625,2.32466459274292,-4.639094829559326,-9.212167739868164
217,CALM,47.556732177734375,-2.8899049758911133,-8.733319282531738,1.862467885017395,-4.809823989868164,-9.025029182434082
218,SURPRISED,96.09375,-3.398404836654663,-8.18875789642334,1.6198605298995972,-5.318411350250244,-9.010254859924316
219,SURPRISED,98.93777465820312,-4.00803804397583,-7.5253119468688965,1.4012155532836914,-5.707423210144043,-9.076190948486328
220,SURPRISED,97.72135925292969,-3.909280300140381,-7.478124141693115,1.8635618686676025,-6.020441055297852,-8.675556182861328
221,SURPRISED,94.02069091796875,-3.7561748027801514,-7.273409366607666,2.039515256881714,-5.95939826965332,-7.460946559906006
222,SURPRISED,66.20193481445312,-3.6434972286224365,-7.303640365600586,2.8446199893951416,-5.829578876495361,-7.841057300567627
223,SURPRISED,60.53941345214844,-3.5823802947998047,-7.212066650390625,3.306231737136841,-5.010673999786377,-7.370379447937012
224,CALM,48.347286224365234,-3.695554733276367,-7.345149993896484,3.5594630241394043,-4.998321056365967,-7.562565803527832
225,CALM,55.855472564697266,-3.7229933738708496,-7.419887542724609,3.5603578090667725,-5.255638122558594,-8.121729850769043
226,SURPRISED,76.5143051147461,-3.8713064193725586,-7.371335029602051,3.779348611831665,-6.000916481018066,-8.461647987365723
227,SURPRISED,98.64652252197266,-4.0202531814575195,-7.3380022048950195,4.351219654083252,-6.241683483123779,-8.568775177001953
228,SURPRISED,99.58881378173828,-4.128467559814453,-7.448669910430908,4.552270412445068,-6.410559177398682,-8.711393356323242
